"Date","Price","Volume","Market_cap"
"2024-03-10 00:00:00 UTC+0","144.46955808","1892023006.898278","64034956858.79062000"
"2024-03-09 00:00:00 UTC+0","144.69320211","1655047468.329034","64134783017.37021000"
"2024-03-08 00:00:00 UTC+0","145.18066240","3333255359.823737","64333707769.62354000"
"2024-03-07 00:00:00 UTC+0","144.31991754","4506367773.315533","63953015015.66306000"
"2024-03-06 00:00:00 UTC+0","130.63256990","3334461407.144401","57802405678.87428000"
"2024-03-05 00:00:00 UTC+0","126.11390693","5821087554.948347","55797465567.05626000"
"2024-03-04 00:00:00 UTC+0","133.10767118","2914229754.129359","58875690335.41556000"
"2024-03-03 00:00:00 UTC+0","130.02585685","2019448696.101400","57594278321.53780000"
"2024-03-02 00:00:00 UTC+0","129.77099466","1904853576.096639","57465679671.64218000"
"2024-03-01 00:00:00 UTC+0","130.74637945","3214825545.328290","57897838855.43983500"
"2024-02-29 00:00:00 UTC+0","125.86566895","4902376036.009967","55702059198.53070000"
"2024-02-28 00:00:00 UTC+0","117.61350526","3646130348.414494","52050225205.18431000"
"2024-02-27 00:00:00 UTC+0","108.28822951","1854877142.249879","47898172042.94436000"
"2024-02-26 00:00:00 UTC+0","109.81992395","1676443518.297432","48452772026.35058600"
"2024-02-25 00:00:00 UTC+0","103.42002120","620236898.075627","45616618052.49093000"
"2024-02-24 00:00:00 UTC+0","104.16593429","771214983.842114","45945785321.32139000"
"2024-02-23 00:00:00 UTC+0","100.09358653","1023765368.233585","44137304987.68159000"
"2024-02-22 00:00:00 UTC+0","102.07145938","1283809998.006900","45009634129.78282000"
"2024-02-21 00:00:00 UTC+0","105.06141169","1501141531.235640","46315115440.70112600"
"2024-02-20 00:00:00 UTC+0","108.64029884","1753046943.629641","47893072230.05459600"
"2024-02-19 00:00:00 UTC+0","111.53533750","1229379797.942832","49155779005.27190000"
"2024-02-18 00:00:00 UTC+0","112.22642543","963946295.049537","49460565607.51601400"
"2024-02-17 00:00:00 UTC+0","109.14745259","873439646.780959","48090258431.01366400"
"2024-02-16 00:00:00 UTC+0","110.60318729","1258005395.050102","48720658245.62397000"
"2024-02-15 00:00:00 UTC+0","113.68533011","1715411108.135313","50080562488.11554000"
"2024-02-14 00:00:00 UTC+0","117.20063634","1686918698.118952","51266828884.57060000"
"2024-02-13 00:00:00 UTC+0","112.56435433","1865702460.523933","49239119506.69413000"
"2024-02-12 00:00:00 UTC+0","111.89883542","2002664333.886304","48934345622.98013000"
"2024-02-11 00:00:00 UTC+0","107.44482054","907584916.583786","46986875968.01003000"
"2024-02-10 00:00:00 UTC+0","109.03240958","1251059946.312986","47649320489.88893000"
"2024-02-09 00:00:00 UTC+0","107.07432529","2020045984.954933","46793751482.94318000"
"2024-02-08 00:00:00 UTC+0","102.84388053","1603295020.866206","44928690801.72307000"
"2024-02-07 00:00:00 UTC+0","100.97639645","1239084961.623714","44113464443.91496000"
"2024-02-06 00:00:00 UTC+0","96.90024042","1195611206.929070","42268443476.82383000"
"2024-02-05 00:00:00 UTC+0","95.56472592","1138835020.520345","41686132182.51594500"
