"Date","Price","Volume","Market_cap"
"2024-01-25 00:00:00 UTC+0","0.07796290","171571723.993134","11133443211.49146300"
"2024-01-24 00:00:00 UTC+0","0.07904930","225735195.782570","11287512113.82317000"
"2024-01-23 00:00:00 UTC+0","0.07807942","338546875.580304","11147960528.11784000"
"2024-01-22 00:00:00 UTC+0","0.08033884","404884166.882168","11469464442.65073400"
"2024-01-21 00:00:00 UTC+0","0.08532848","585138443.942440","12180649203.19926300"
"2024-01-20 00:00:00 UTC+0","0.08790390","388492208.697464","12547100780.24915700"
"2024-01-19 00:00:00 UTC+0","0.07853148","197930043.680266","11208268288.54574000"
"2024-01-18 00:00:00 UTC+0","0.07797306","171829234.411420","11127512202.19358400"
"2024-01-17 00:00:00 UTC+0","0.08048954","139788148.813150","11485558821.57597200"
"2024-01-16 00:00:00 UTC+0","0.08130862","173220700.259952","11532527546.69009200"
"2024-01-15 00:00:00 UTC+0","0.08109980","131892967.275461","11502909157.96185700"
"2024-01-14 00:00:00 UTC+0","0.08009782","240734356.885570","11360791115.20736700"
"2024-01-13 00:00:00 UTC+0","0.08099683","147543229.968232","11488304281.48030900"
"2024-01-12 00:00:00 UTC+0","0.08012954","291744230.294776","11365291117.50107600"
"2024-01-11 00:00:00 UTC+0","0.08459617","417174007.424866","11998821442.05778100"
"2024-01-10 00:00:00 UTC+0","0.08303544","399959378.245992","11777454072.84238000"
"2024-01-09 00:00:00 UTC+0","0.07919938","560763491.431891","11233360290.59387000"
"2024-01-08 00:00:00 UTC+0","0.08133824","373900220.898052","11536728828.49014000"
"2024-01-07 00:00:00 UTC+0","0.07834035","237514220.921552","11111518823.34443900"
"2024-01-06 00:00:00 UTC+0","0.08063302","255030964.032966","11436702319.01133000"
"2024-01-05 00:00:00 UTC+0","0.08277826","355207291.501912","11740976410.01406900"
"2024-01-04 00:00:00 UTC+0","0.08415279","325415874.741086","11935934585.46095700"
"2024-01-03 00:00:00 UTC+0","0.08204112","573758624.081097","11636421981.37087600"
"2024-01-02 00:00:00 UTC+0","0.09110531","299310981.544989","12922054746.98023600"
"2024-01-01 00:00:00 UTC+0","0.09204253","167001828.658234","13054987575.32062500"
"2023-12-31 00:00:00 UTC+0","0.08943108","138328316.620476","12684587967.20142200"
"2023-12-30 00:00:00 UTC+0","0.09011477","135491738.430302","12781561238.50535800"
"2023-12-29 00:00:00 UTC+0","0.09102030","218703022.193980","12909997827.90404000"
"2023-12-28 00:00:00 UTC+0","0.09184458","262314588.729656","13026910575.51989600"
"2023-12-27 00:00:00 UTC+0","0.09360571","229112674.586616","13276702531.38255100"
"2023-12-26 00:00:00 UTC+0","0.09138295","299720475.748128","12961435340.78559700"
"2023-12-25 00:00:00 UTC+0","0.09447188","227156058.945493","13399558188.51559300"
"2023-12-24 00:00:00 UTC+0","0.09192848","267744650.659871","13038811057.71109600"
"2023-12-23 00:00:00 UTC+0","0.09364503","195940172.062707","13282279734.62259500"
"2023-12-22 00:00:00 UTC+0","0.09532236","345562854.703078","13520186389.33919300"
"2023-12-21 00:00:00 UTC+0","0.09499543","423179610.758990","13473816200.81793000"
"2023-12-20 00:00:00 UTC+0","0.09141702","326620704.982838","12966266599.48094400"
"2023-12-19 00:00:00 UTC+0","0.09019132","270763029.341276","12792418672.02429000"
"2023-12-18 00:00:00 UTC+0","0.09200188","368361666.463913","13049221054.68420800"
"2023-12-17 00:00:00 UTC+0","0.09296010","242668013.847451","13185131757.41398400"
"2023-12-16 00:00:00 UTC+0","0.09690653","280421998.616963","13744879091.95780200"
"2023-12-15 00:00:00 UTC+0","0.09307947","339097849.687597","13202063497.06524300"
"2023-12-14 00:00:00 UTC+0","0.09815502","436162705.517521","13921961006.94419000"
"2023-12-13 00:00:00 UTC+0","0.09645479","471560398.884686","13680806580.57822000"
"2023-12-12 00:00:00 UTC+0","0.09379306","487211557.464627","13303276258.86001200"
"2023-12-11 00:00:00 UTC+0","0.09418362","1017996067.419110","13358672145.00844600"
"2023-12-10 00:00:00 UTC+0","0.10180443","377801221.986597","14439580073.83896600"
"2023-12-09 00:00:00 UTC+0","0.09851958","533165989.409198","13973669601.09080700"
"2023-12-08 00:00:00 UTC+0","0.10156495","603473080.625993","14405614282.13638500"
"2023-12-07 00:00:00 UTC+0","0.09593846","717696848.453200","13607572350.16604000"
"2023-12-06 00:00:00 UTC+0","0.09474747","1382263994.281135","13438646596.62686500"
"2023-12-05 00:00:00 UTC+0","0.09416472","695624172.587582","13355991748.88670000"
"2023-12-04 00:00:00 UTC+0","0.09179116","752472769.794625","13019333322.56472000"
"2023-12-03 00:00:00 UTC+0","0.08566759","293978127.642732","12150788466.28880100"
"2023-12-02 00:00:00 UTC+0","0.08631600","262173153.131931","12242756146.87652800"
"2023-12-01 00:00:00 UTC+0","0.08392804","269318597.628113","11904056622.08031300"
"2023-11-30 00:00:00 UTC+0","0.08349360","366966342.320515","11842437160.56446600"
"2023-11-29 00:00:00 UTC+0","0.08048037","350779550.424272","11415050753.23237800"
"2023-11-28 00:00:00 UTC+0","0.08092851","379664330.353382","11478613869.87725300"
"2023-11-27 00:00:00 UTC+0","0.07866625","398971276.034116","11157742595.70046000"
"2023-11-26 00:00:00 UTC+0","0.07876711","187102903.320439","11172049199.90346000"
"2023-11-25 00:00:00 UTC+0","0.07888587","144469717.827398","11188892886.02348500"
"2023-11-24 00:00:00 UTC+0","0.07815411","218948468.398722","11085102611.58730500"
"2023-11-23 00:00:00 UTC+0","0.07619799","148518270.106285","10807653384.06609300"
"2023-11-22 00:00:00 UTC+0","0.07574109","259563791.194957","10742848987.23929400"
"2023-11-21 00:00:00 UTC+0","0.07218914","503983956.431385","10239052650.46594600"
"2023-11-20 00:00:00 UTC+0","0.07771603","401086802.092656","11022967677.12437200"
"2023-11-19 00:00:00 UTC+0","0.08049796","361019859.138639","11417545912.90605500"
"2023-11-18 00:00:00 UTC+0","0.08023226","822624946.826379","11379859971.46455400"
"2023-11-17 00:00:00 UTC+0","0.08641387","1327224910.008228","12256638148.47647900"
"2023-11-16 00:00:00 UTC+0","0.07882620","930610064.312765","11180429400.41124200"
"2023-11-15 00:00:00 UTC+0","0.07630708","305263842.080313","10823126664.86067200"
"2023-11-14 00:00:00 UTC+0","0.07242249","408371378.633899","10271843318.82683400"
"2023-11-13 00:00:00 UTC+0","0.07457502","467038303.403008","10576143885.19086500"
"2023-11-12 00:00:00 UTC+0","0.07796401","431394787.369296","11055728327.34409700"
"2023-11-11 00:00:00 UTC+0","0.07859480","813699262.709704","11144117741.07859200"
"2023-11-10 00:00:00 UTC+0","0.07549203","373952840.340384","10703146624.68784100"
"2023-11-09 00:00:00 UTC+0","0.07359060","580063660.401974","10432579269.58615000"
"2023-11-08 00:00:00 UTC+0","0.07531529","327010518.306620","10676069162.16110800"
