"Date","Price","Volume","Market_cap"
"2024-02-16 00:00:00 UTC+0","1.00064668","1068434650.423960","97519010335.08221000"
"2024-02-15 00:00:00 UTC+0","1.00109040","1124630166.869400","97222684653.63461000"
"2024-02-14 00:00:00 UTC+0","1.00074840","920675557.925835","97033896884.05685000"
"2024-02-13 00:00:00 UTC+0","1.00050557","807055334.301077","96717208214.26588000"
"2024-02-12 00:00:00 UTC+0","1.00010999","763621391.600745","96678968095.46895000"
"2024-02-11 00:00:00 UTC+0","0.99998108","276866622.389762","96339932243.23172000"
"2024-02-10 00:00:00 UTC+0","0.99945959","304799205.824410","96169256639.44649000"
"2024-02-09 00:00:00 UTC+0","1.00027899","808281532.133226","96233095394.33356000"
"2024-02-08 00:00:00 UTC+0","1.00013759","839681026.401175","96199367025.72705000"
"2024-02-07 00:00:00 UTC+0","0.99960403","860273800.278887","96143319699.60503000"
"2024-02-06 00:00:00 UTC+0","0.99972459","694956288.020877","96154915650.52762000"
"2024-02-05 00:00:00 UTC+0","0.99891502","852164237.224843","96126934594.35924000"
"2024-02-04 00:00:00 UTC+0","0.99961107","160428573.207201","96193915683.63406000"
"2024-02-03 00:00:00 UTC+0","0.99984244","157451370.540807","96216180915.99101000"
"2024-02-02 00:00:00 UTC+0","0.99962257","719222879.457625","96195022879.83620000"
"2024-02-01 00:00:00 UTC+0","0.99978494","786390957.838541","96198589111.72885000"
"2024-01-31 00:00:00 UTC+0","0.99970740","1152806136.569060","96191127900.86116000"
"2024-01-30 00:00:00 UTC+0","1.00032993","846742099.064995","96084663247.52400000"
"2024-01-29 00:00:00 UTC+0","1.00011775","796360673.499008","96064282828.89368000"
"2024-01-28 00:00:00 UTC+0","1.00004587","231699096.972951","96041155032.53189000"
"2024-01-27 00:00:00 UTC+0","1.00060301","293728018.203862","96094660359.23949000"
"2024-01-26 00:00:00 UTC+0","1.00062618","899670278.435368","96096886088.38779000"
"2024-01-25 00:00:00 UTC+0","0.99976543","828938233.041955","95531678608.43430000"
"2024-01-24 00:00:00 UTC+0","0.99987719","912708488.302452","95542358280.60037000"
"2024-01-23 00:00:00 UTC+0","0.99939423","1003452755.451215","95518923364.47801000"
"2024-01-22 00:00:00 UTC+0","0.99922951","1048405611.707109","94857678342.02136000"
"2024-01-21 00:00:00 UTC+0","0.99948700","223731070.834023","94880649280.74283000"
"2024-01-20 00:00:00 UTC+0","0.99977526","229409035.001270","95042147925.85716000"
"2024-01-19 00:00:00 UTC+0","0.99973214","896995329.774932","95034561027.52794000"
"2024-01-18 00:00:00 UTC+0","0.99929123","1023789394.941296","94992647518.88652000"
"2024-01-17 00:00:00 UTC+0","0.99918129","1002719010.989757","95087103400.99046000"
"2024-01-16 00:00:00 UTC+0","1.00004755","1078875420.426262","87327425661.89781000"
"2024-01-15 00:00:00 UTC+0","0.99985915","754049639.815226","87310973835.92421000"
"2024-01-14 00:00:00 UTC+0","0.99951238","342810005.612652","87280693160.23894000"
"2024-01-13 00:00:00 UTC+0","1.00080562","424942388.336982","87393622624.15144000"
"2024-01-12 00:00:00 UTC+0","1.00087866","1315948407.562901","87400000734.75053000"
"2024-01-11 00:00:00 UTC+0","1.00008803","1511429527.239934","87330960652.07951000"
"2024-01-10 00:00:00 UTC+0","1.00057101","1179254947.840949","87373135478.87228000"
"2024-01-09 00:00:00 UTC+0","1.00055871","1186150266.857555","87372062036.20882000"
"2024-01-08 00:00:00 UTC+0","1.00099993","1138776056.522370","87410590275.11200000"
"2024-01-07 00:00:00 UTC+0","1.00095535","326309494.577038","87406697523.82960000"
"2024-01-06 00:00:00 UTC+0","1.00103590","349095556.055966","87413731307.69113000"
"2024-01-05 00:00:00 UTC+0","1.00175360","975138022.476629","87476403401.93494000"
"2024-01-04 00:00:00 UTC+0","1.00136258","992157949.035604","87442257879.51265000"
"2024-01-03 00:00:00 UTC+0","1.00105963","1445856309.929950","87415804028.68080000"
"2024-01-02 00:00:00 UTC+0","1.00064677","992047576.899958","87379751171.90837000"
"2024-01-01 00:00:00 UTC+0","1.00061665","348375177.797181","87377121139.64491000"
"2023-12-31 00:00:00 UTC+0","1.00076137","337141179.875097","87389758283.75761000"
"2023-12-30 00:00:00 UTC+0","1.00103232","304498490.383035","87413419280.04572000"
"2023-12-29 00:00:00 UTC+0","1.00107118","900150379.000426","87416812313.99138000"
"2023-12-28 00:00:00 UTC+0","1.00059184","989423751.305331","87374954674.94537000"
"2023-12-27 00:00:00 UTC+0","1.00079546","937472288.099403","87392735562.06036000"
"2023-12-26 00:00:00 UTC+0","1.00047978","631688499.886279","87365169197.47682000"
"2023-12-25 00:00:00 UTC+0","1.00027460","360319721.865650","87347252319.23701000"
"2023-12-24 00:00:00 UTC+0","1.00150358","379938378.954470","87454571179.10541000"
"2023-12-23 00:00:00 UTC+0","1.00122574","351663674.848599","87430308526.52403000"
"2023-12-22 00:00:00 UTC+0","1.00142154","910878762.745973","87447406449.70836000"
"2023-12-21 00:00:00 UTC+0","1.00029654","764433105.724777","87349167971.24748000"
"2023-12-20 00:00:00 UTC+0","0.99991110","868995982.399207","87315510081.97673000"
"2023-12-19 00:00:00 UTC+0","1.00001113","740194934.289318","87324244954.34291000"
"2023-12-18 00:00:00 UTC+0","0.99983297","747146971.417431","87308687382.60239000"
"2023-12-17 00:00:00 UTC+0","0.99931638","309441488.551501","87263577244.88701000"
"2023-12-16 00:00:00 UTC+0","0.99984219","299234731.706885","87309492661.05391000"
"2023-12-15 00:00:00 UTC+0","1.00083989","758705850.261196","87396615533.55220000"
"2023-12-14 00:00:00 UTC+0","1.00025612","928084506.355117","87345638621.12596000"
"2023-12-13 00:00:00 UTC+0","1.00018289","970252156.351279","87339244282.87047000"
"2023-12-12 00:00:00 UTC+0","0.99966210","755096966.984537","87293767125.54523000"
"2023-12-11 00:00:00 UTC+0","0.99974834","927438129.370675","87301297343.80035000"
"2023-12-10 00:00:00 UTC+0","1.00012485","269117392.986939","87334175556.01237000"
"2023-12-09 00:00:00 UTC+0","1.00091804","440920159.892698","87403439413.13596000"
"2023-12-08 00:00:00 UTC+0","1.00085795","778510029.100279","87398192587.11836000"
"2023-12-07 00:00:00 UTC+0","1.00054339","786472978.737948","87370723629.18977000"
"2023-12-06 00:00:00 UTC+0","1.00032204","819711118.717741","87351395302.96167000"
"2023-12-05 00:00:00 UTC+0","1.00026488","866182234.411796","87346403792.60367000"
"2023-12-04 00:00:00 UTC+0","1.00010234","880900714.077150","87332210320.40935000"
"2023-12-03 00:00:00 UTC+0","1.00023463","265146042.505489","87343761843.09760000"
"2023-12-02 00:00:00 UTC+0","1.00042669","236574297.614866","87360533010.30307000"
"2023-12-01 00:00:00 UTC+0","1.00069532","628472266.815308","87383990866.63249000"
"2023-11-30 00:00:00 UTC+0","1.00031691","523176696.704843","87350947094.09296000"
"2023-11-29 00:00:00 UTC+0","1.00040302","824585963.473206","87358466565.10263000"
"2023-11-28 00:00:00 UTC+0","1.00027927","742020163.230103","87347660320.07294000"
"2023-11-27 00:00:00 UTC+0","1.00004327","641428060.473936","87327052205.64503000"
"2023-11-26 00:00:00 UTC+0","1.00040881","437646960.424265","87358972356.76808000"
"2023-11-25 00:00:00 UTC+0","1.00067899","359382332.117446","87382564790.93721000"
"2023-11-24 00:00:00 UTC+0","1.00086490","770335453.402925","87398799623.51353000"
"2023-11-23 00:00:00 UTC+0","1.00049332","513050722.601455","87366351507.71582000"
"2023-11-22 00:00:00 UTC+0","1.00033815","874375452.899024","87352801645.51490000"
"2023-11-21 00:00:00 UTC+0","1.00038908","820701295.586283","87357249445.55168000"
"2023-11-20 00:00:00 UTC+0","1.00081104","789549287.250578","87394096029.70276000"
"2023-11-19 00:00:00 UTC+0","1.00075713","238160135.091176","87389388787.28954000"
"2023-11-18 00:00:00 UTC+0","1.00105294","265006278.561922","87415219733.18333000"
"2023-11-17 00:00:00 UTC+0","1.00091594","758357402.936835","87403255981.65651000"
"2023-11-16 00:00:00 UTC+0","1.00021204","881872021.534199","87341789491.35838000"
"2023-11-15 00:00:00 UTC+0","1.00072528","1156379655.620633","87386607497.61285000"
"2023-11-14 00:00:00 UTC+0","1.00027335","760333429.504608","87101077702.58003000"
"2023-11-13 00:00:00 UTC+0","1.00024698","774244221.138906","86825894744.38765000"
"2023-11-12 00:00:00 UTC+0","1.00060431","385209896.012699","86846591736.71210000"
"2023-11-11 00:00:00 UTC+0","1.00079824","347343425.059225","86863423831.39569000"
"2023-11-10 00:00:00 UTC+0","1.00102982","790325722.511553","86606347136.07483000"
"2023-11-09 00:00:00 UTC+0","1.00033826","977258895.032915","86546515193.30513000"
"2023-11-08 00:00:00 UTC+0","1.00041292","526454368.715165","86122630572.11125000"
"2023-11-07 00:00:00 UTC+0","1.00069059","600844472.962336","86146533839.73620000"
"2023-11-06 00:00:00 UTC+0","1.00063801","547172019.654546","85446740433.61983000"
"2023-11-05 00:00:00 UTC+0","1.00074750","266076101.337327","85431572152.97708000"
"2023-11-04 00:00:00 UTC+0","1.00112552","185502466.943733","85453831427.36860000"
"2023-11-03 00:00:00 UTC+0","1.00114055","579775540.788796","85299445340.14734000"
"2023-11-02 00:00:00 UTC+0","1.00034783","633599477.245588","84906860785.07860000"
"2023-11-01 00:00:00 UTC+0","1.00016396","696233950.262342","84820611404.45479000"
"2023-10-31 00:00:00 UTC+0","1.00045813","596653940.746942","84701924886.43108000"
"2023-10-30 00:00:00 UTC+0","1.00052061","605760224.584799","84582124946.67378000"
"2023-10-29 00:00:00 UTC+0","1.00035921","162667588.566535","84568480162.17540000"
"2023-10-28 00:00:00 UTC+0","1.00064047","153070194.874368","84592257262.98032000"
