"Date","Price","Volume"
"2024-09-18 09:40:00 UTC+0","59921.93877441","18047734124.769215"
"2024-09-18 09:39:00 UTC+0","59912.25889520","18047614493.527416"
"2024-09-18 09:38:00 UTC+0","59927.45208340","18050989064.422333"
"2024-09-18 09:37:00 UTC+0","59929.15202590","18051112446.764893"
"2024-09-18 09:36:00 UTC+0","59938.80800950","18058829055.584100"
"2024-09-18 09:35:00 UTC+0","59950.33132986","18061571611.987396"
"2024-09-18 09:34:00 UTC+0","59958.38719406","17957331863.298183"
"2024-09-18 09:33:00 UTC+0","59970.76858508","18056345400.912876"
"2024-09-18 09:32:00 UTC+0","59980.30194118","18058089469.215650"
"2024-09-18 09:31:00 UTC+0","59974.47269550","18025376663.602880"
"2024-09-18 09:30:00 UTC+0","59976.21009474","18023329183.107620"
"2024-09-18 09:29:00 UTC+0","59981.41684380","18056653368.954685"
"2024-09-18 09:28:00 UTC+0","59974.64277191","17997622299.071774"
"2024-09-18 09:27:00 UTC+0","60110.73959702","18001005480.410140"
"2024-09-18 09:26:00 UTC+0","60112.08558014","17998629605.009407"
"2024-09-18 09:25:00 UTC+0","60127.68379527","17994271415.245400"
"2024-09-18 09:24:00 UTC+0","60121.63379917","18011966550.828030"
"2024-09-18 09:23:00 UTC+0","60134.81410951","17998029051.369408"
"2024-09-18 09:22:00 UTC+0","60133.36573226","18005966632.081730"
"2024-09-18 09:21:00 UTC+0","60080.65181633","17988621902.486103"
"2024-09-18 09:20:00 UTC+0","60113.81843933","17995061013.210280"
"2024-09-18 09:19:00 UTC+0","60087.94094154","17998787856.143795"
"2024-09-18 09:18:00 UTC+0","60075.42996765","17999585940.770084"
"2024-09-18 09:17:00 UTC+0","60087.42002453","17990443319.778553"
"2024-09-18 09:16:00 UTC+0","60115.49670804","17995977595.219550"
"2024-09-18 09:15:00 UTC+0","60126.01340576","17998203921.906380"
"2024-09-18 09:14:00 UTC+0","60134.20480655","18002284215.033207"
"2024-09-18 09:13:00 UTC+0","60134.87800945","18001812156.312794"
"2024-09-18 09:12:00 UTC+0","60135.37626342","18002070540.638900"
"2024-09-18 09:11:00 UTC+0","60129.56545862","18018911607.079530"
"2024-09-18 09:10:00 UTC+0","60133.72137979","18011757067.164510"
"2024-09-18 09:09:00 UTC+0","60144.39358205","18020343678.683586"
"2024-09-18 09:08:00 UTC+0","60129.90360571","18020030642.003365"
"2024-09-18 09:07:00 UTC+0","60147.09679483","18019388388.984543"
"2024-09-18 09:06:00 UTC+0","60159.64343946","18017309031.352580"
"2024-09-18 09:05:00 UTC+0","60174.56789071","18019481776.996704"
"2024-09-18 09:04:00 UTC+0","60178.67649220","17934006207.560950"
"2024-09-18 09:03:00 UTC+0","60203.34079022","18009457859.636665"
"2024-09-18 09:02:00 UTC+0","60203.62520367","17938127238.720890"
"2024-09-18 09:01:00 UTC+0","60207.48410377","18018427640.263985"
"2024-09-18 09:00:00 UTC+0","60210.19861190","18016754057.575740"
"2024-09-18 08:59:00 UTC+0","60218.02952355","18032228803.226887"
"2024-09-18 08:58:00 UTC+0","60212.62774628","18024800612.159100"
"2024-09-18 08:57:00 UTC+0","60214.24584051","18035207440.415530"
"2024-09-18 08:56:00 UTC+0","60213.93946467","18033896545.566032"
"2024-09-18 08:55:00 UTC+0","60216.23280774","18041293973.645630"
"2024-09-18 08:54:00 UTC+0","60232.30389837","18041929051.074110"
"2024-09-18 08:53:00 UTC+0","60227.32564460","18050560371.242012"
"2024-09-18 08:52:00 UTC+0","60224.60742244","18048349945.905365"
"2024-09-18 08:51:00 UTC+0","60202.82703478","18043387536.492767"
"2024-09-18 08:50:00 UTC+0","60189.11367526","18048403065.687620"
"2024-09-18 08:49:00 UTC+0","60180.92790381","18033479229.485000"
"2024-09-18 08:48:00 UTC+0","60206.47636016","18036120118.369926"
"2024-09-18 08:47:00 UTC+0","60209.11629548","18043302976.418842"
"2024-09-18 08:46:00 UTC+0","60214.91547334","18055948445.853350"
"2024-09-18 08:45:00 UTC+0","60234.44145357","18058017124.533318"
"2024-09-18 08:44:00 UTC+0","60226.95420921","18069048264.598606"
"2024-09-18 08:43:00 UTC+0","60224.73577685","18060095967.185760"
"2024-09-18 08:42:00 UTC+0","60216.96363537","18074160240.124190"
"2024-09-18 08:41:00 UTC+0","60224.57792921","18066563929.814297"
"2024-09-18 08:40:00 UTC+0","60227.45090394","18076296389.672264"
"2024-09-18 08:39:00 UTC+0","60233.43117057","18075087992.444515"
"2024-09-18 08:38:00 UTC+0","60236.50713969","18071214318.417670"
"2024-09-18 08:37:00 UTC+0","60237.25454536","18064487822.277570"
"2024-09-18 08:36:00 UTC+0","60229.69841195","18064487822.277570"
"2024-09-18 08:35:00 UTC+0","60200.98928636","18068113836.209350"
"2024-09-18 08:34:00 UTC+0","60216.24544270","18064373411.906600"
"2024-09-18 08:33:00 UTC+0","60220.73119832","18065189341.088010"
"2024-09-18 08:32:00 UTC+0","60206.71802748","18066360683.895115"
"2024-09-18 08:31:00 UTC+0","60213.53441919","18054071726.626556"
"2024-09-18 08:30:00 UTC+0","60217.69639544","18051096116.904392"
"2024-09-18 08:29:00 UTC+0","60239.02768878","18065292551.211970"
"2024-09-18 08:28:00 UTC+0","60243.17325285","18074331031.904133"
"2024-09-18 08:27:00 UTC+0","60243.46748402","18079691816.890830"
"2024-09-18 08:26:00 UTC+0","60278.85057318","18079289948.259315"
"2024-09-18 08:25:00 UTC+0","60286.58300092","18081077917.203884"
"2024-09-18 08:24:00 UTC+0","60279.33263132","18103238863.325863"
"2024-09-18 08:23:00 UTC+0","60286.53884536","18106042388.814667"
"2024-09-18 08:22:00 UTC+0","60371.71417916","18095025407.240707"
"2024-09-18 08:21:00 UTC+0","60359.12175216","18096770112.121880"
"2024-09-18 08:20:00 UTC+0","60366.64015319","18096266987.347767"
"2024-09-18 08:19:00 UTC+0","60362.31691045","18093924538.928840"
"2024-09-18 08:18:00 UTC+0","60368.99367819","18090137307.182484"
"2024-09-18 08:17:00 UTC+0","60340.79510387","18083906675.106266"
"2024-09-18 08:16:00 UTC+0","60343.31933951","18095188980.175000"
"2024-09-18 08:15:00 UTC+0","60326.18242040","18087866702.068527"
"2024-09-18 08:14:00 UTC+0","60353.15544503","18088548458.055940"
"2024-09-18 08:13:00 UTC+0","60349.60978992","18091325561.553444"
"2024-09-18 08:12:00 UTC+0","60353.83771047","18094323750.129760"
"2024-09-18 08:11:00 UTC+0","60365.29784306","18094105486.937700"
"2024-09-18 08:10:00 UTC+0","60381.71343957","18094913435.132180"
"2024-09-18 08:09:00 UTC+0","60375.03111111","18092864833.260570"
"2024-09-18 08:08:00 UTC+0","60377.11407306","18107063964.698265"
"2024-09-18 08:07:00 UTC+0","60369.05460541","18111832423.933250"
"2024-09-18 08:06:00 UTC+0","60409.29952896","18112528860.997147"
"2024-09-18 08:05:00 UTC+0","60407.25268310","18114978231.571613"
"2024-09-18 08:04:00 UTC+0","60397.52539604","18111491725.678425"
"2024-09-18 08:03:00 UTC+0","60417.09683440","18118606681.389828"
"2024-09-18 08:02:00 UTC+0","60396.95713320","18101595438.884922"
"2024-09-18 08:01:00 UTC+0","60435.48756332","18028119193.207990"
"2024-09-18 08:00:00 UTC+0","60445.82076567","18027732267.000095"
"2024-09-18 07:59:00 UTC+0","60446.85763005","18115049127.730930"
"2024-09-18 07:58:00 UTC+0","60466.11237142","18113046040.547386"
"2024-09-18 07:57:00 UTC+0","60475.63411202","18017174956.804413"
"2024-09-18 07:56:00 UTC+0","60464.28005801","18100290487.784340"
"2024-09-18 07:55:00 UTC+0","60462.18981765","18027619560.977245"
"2024-09-18 07:54:00 UTC+0","60447.09350644","18028011187.562122"
"2024-09-18 07:53:00 UTC+0","60443.02499576","18028011187.562122"
"2024-09-18 07:52:00 UTC+0","60447.66128842","18022391955.733055"
"2024-09-18 07:51:00 UTC+0","60440.28564811","18042734870.234530"
"2024-09-18 07:50:00 UTC+0","60431.47890879","18044982193.350582"
"2024-09-18 07:49:00 UTC+0","60417.43411206","18042165068.013020"
"2024-09-18 07:48:00 UTC+0","60426.60854441","18043021582.531130"
"2024-09-18 07:47:00 UTC+0","60413.77236355","18043013810.146370"
"2024-09-18 07:46:00 UTC+0","60419.61140205","18053882071.120840"
"2024-09-18 07:45:00 UTC+0","60420.87512644","18051209610.459316"
"2024-09-18 07:44:00 UTC+0","60412.17100516","18051209610.459316"
"2024-09-18 07:43:00 UTC+0","60402.51289002","18053171204.389557"
"2024-09-18 07:42:00 UTC+0","60423.67684636","18058701839.876934"
"2024-09-18 07:41:00 UTC+0","60420.71196628","18059032262.236240"
"2024-09-18 07:40:00 UTC+0","60424.73388314","18148729156.925266"
"2024-09-18 07:39:00 UTC+0","60440.15943722","18135871101.467690"
"2024-09-18 07:38:00 UTC+0","60432.89916889","18058944113.646122"
"2024-09-18 07:37:00 UTC+0","60427.47698329","18067676686.230330"
"2024-09-18 07:36:00 UTC+0","60425.31619557","18150470039.688545"
"2024-09-18 07:35:00 UTC+0","60449.63283198","18060237669.486195"
"2024-09-18 07:34:00 UTC+0","60436.33368933","18057308532.902203"
"2024-09-18 07:33:00 UTC+0","60425.16883338","18056990788.215920"
"2024-09-18 07:32:00 UTC+0","60413.03313781","18055470933.575348"
"2024-09-18 07:31:00 UTC+0","60408.39300081","18179667104.267940"
"2024-09-18 07:30:00 UTC+0","60399.96821938","18181256011.180454"
"2024-09-18 07:29:00 UTC+0","60382.70946544","18181551943.302986"
"2024-09-18 07:28:00 UTC+0","60384.89382483","18178083016.958427"
"2024-09-18 07:27:00 UTC+0","60384.67414528","18183282676.685394"
"2024-09-18 07:26:00 UTC+0","60372.45345784","18180080103.135360"
"2024-09-18 07:25:00 UTC+0","60392.22616063","18195205505.484653"
"2024-09-18 07:24:00 UTC+0","60378.96232075","18191665007.760403"
"2024-09-18 07:23:00 UTC+0","60398.47778011","18192636031.471252"
"2024-09-18 07:22:00 UTC+0","60398.45253246","18198570561.722504"
"2024-09-18 07:21:00 UTC+0","60403.64816410","18216674705.220444"
"2024-09-18 07:20:00 UTC+0","60405.00032817","18141514774.962410"
"2024-09-18 07:19:00 UTC+0","60441.41091578","18070544234.055840"
"2024-09-18 07:18:00 UTC+0","60431.76558907","18070544234.055840"
"2024-09-18 07:17:00 UTC+0","60434.08077091","18070544234.055840"
"2024-09-18 07:16:00 UTC+0","60484.57357195","18199372346.728470"
"2024-09-18 07:15:00 UTC+0","60452.65614283","18195421895.868970"
"2024-09-18 07:14:00 UTC+0","60451.81359215","18190863860.211490"
"2024-09-18 07:13:00 UTC+0","60443.28313281","18193187655.383366"
"2024-09-18 07:12:00 UTC+0","60436.43377112","18192177817.034405"
"2024-09-18 07:11:00 UTC+0","60441.99861925","18190503553.091125"
"2024-09-18 07:10:00 UTC+0","60433.66033994","18190503553.091125"
"2024-09-18 07:09:00 UTC+0","60429.04518614","18191762172.482986"
"2024-09-18 07:08:00 UTC+0","60435.67610798","18191258232.924870"
"2024-09-18 07:07:00 UTC+0","60441.64111876","18190229086.211308"
"2024-09-18 07:06:00 UTC+0","60440.41767025","17247755457.203953"
"2024-09-18 07:05:00 UTC+0","60431.58993294","17247755457.203953"
"2024-09-18 07:04:00 UTC+0","60428.90144167","18190506923.756916"
"2024-09-18 07:03:00 UTC+0","60423.60053885","17171469389.958406"
"2024-09-18 07:02:00 UTC+0","60427.12164961","18190783939.755480"
"2024-09-18 07:01:00 UTC+0","60429.23115154","18175982114.850887"
"2024-09-18 07:00:00 UTC+0","60415.49781249","18176324785.316540"
"2024-09-18 06:59:00 UTC+0","60417.48614509","18175575261.749695"
"2024-09-18 06:58:00 UTC+0","60400.90773166","18179031564.911053"
"2024-09-18 06:57:00 UTC+0","60405.74033686","18177436939.387463"
"2024-09-18 06:56:00 UTC+0","60443.35409925","18174411356.358982"
"2024-09-18 06:55:00 UTC+0","60426.41644882","18167284065.084340"
"2024-09-18 06:54:00 UTC+0","60410.86601940","18162258719.987980"
"2024-09-18 06:53:00 UTC+0","60417.93675991","18150138269.907547"
"2024-09-18 06:52:00 UTC+0","60388.47772474","18141763089.786026"
"2024-09-18 06:51:00 UTC+0","60373.46102721","18063501518.478115"
"2024-09-18 06:50:00 UTC+0","60359.02354227","18066243466.312540"
"2024-09-18 06:49:00 UTC+0","60367.40046754","18066995111.162987"
"2024-09-18 06:48:00 UTC+0","60358.08418986","18144313447.017270"
"2024-09-18 06:47:00 UTC+0","60365.83140153","18070544234.055840"
"2024-09-18 06:46:00 UTC+0","60361.85722656","18168092183.659590"
"2024-09-18 06:45:00 UTC+0","60366.83275540","18168386350.911080"
"2024-09-18 06:44:00 UTC+0","60363.61786619","18153837083.711266"
"2024-09-18 06:43:00 UTC+0","60355.73268574","18154820603.478046"
"2024-09-18 06:42:00 UTC+0","60348.40487127","18153377376.567530"
"2024-09-18 06:41:00 UTC+0","60339.78395824","18152416793.740448"
"2024-09-18 06:40:00 UTC+0","60344.07610603","18164427779.665565"
"2024-09-18 06:39:00 UTC+0","60334.03258366","18166125404.717216"
"2024-09-18 06:38:00 UTC+0","60334.97438021","18168084607.228676"
"2024-09-18 06:37:00 UTC+0","60333.72100069","18158874502.767036"
"2024-09-18 06:36:00 UTC+0","60333.49581925","18155411821.981407"
"2024-09-18 06:35:00 UTC+0","60328.31286651","18169469376.801144"
"2024-09-18 06:34:00 UTC+0","60324.24794190","18159289852.885273"
"2024-09-18 06:33:00 UTC+0","60332.88002483","18160983761.992825"
"2024-09-18 06:32:00 UTC+0","60343.75063562","18160763939.410404"
"2024-09-18 06:31:00 UTC+0","60344.23653074","18160823961.089417"
"2024-09-18 06:30:00 UTC+0","60342.78734679","18159618720.117450"
"2024-09-18 06:29:00 UTC+0","60346.75918848","18161533482.892400"
"2024-09-18 06:28:00 UTC+0","60339.34435244","18163432185.226860"
"2024-09-18 06:27:00 UTC+0","60347.69420068","18088603613.365597"
"2024-09-18 06:26:00 UTC+0","60349.89246575","18163538147.487610"
"2024-09-18 06:25:00 UTC+0","60356.53808464","18165982979.482628"
"2024-09-18 06:24:00 UTC+0","60355.49439573","18163913235.209760"
"2024-09-18 06:23:00 UTC+0","60364.39128042","18163091464.406033"
"2024-09-18 06:22:00 UTC+0","60354.18041784","18164455194.783615"
"2024-09-18 06:21:00 UTC+0","60355.95881466","18090525267.444750"
"2024-09-18 06:20:00 UTC+0","60356.35711537","18165251050.172005"
"2024-09-18 06:19:00 UTC+0","60356.61242975","18158063398.334860"
"2024-09-18 06:18:00 UTC+0","60357.54390498","18092593348.300938"
"2024-09-18 06:17:00 UTC+0","60328.02690474","18091800314.341377"
"2024-09-18 06:16:00 UTC+0","60330.03396213","18185444538.845710"
"2024-09-18 06:15:00 UTC+0","60326.08876825","18177406927.100250"
"2024-09-18 06:14:00 UTC+0","60318.61990397","18218184861.302113"
"2024-09-18 06:13:00 UTC+0","60290.01651118","18218923154.390976"
"2024-09-18 06:12:00 UTC+0","60277.07486508","18215840875.133890"
"2024-09-18 06:11:00 UTC+0","60280.98627385","18215735425.791150"
"2024-09-18 06:10:00 UTC+0","60263.71151663","18213257429.773502"
"2024-09-18 06:09:00 UTC+0","60263.37748028","18218022650.903336"
"2024-09-18 06:08:00 UTC+0","60241.38198821","18216979106.488370"
"2024-09-18 06:07:00 UTC+0","60262.69335366","18219110456.233630"
"2024-09-18 06:06:00 UTC+0","60254.92706799","18226110229.274715"
"2024-09-18 06:05:00 UTC+0","60262.99881606","18218724995.090614"
"2024-09-18 06:04:00 UTC+0","60284.15684702","18214610914.716720"
"2024-09-18 06:03:00 UTC+0","60259.89721138","18217727057.065086"
"2024-09-18 06:02:00 UTC+0","60239.43224481","18221242178.765247"
"2024-09-18 06:01:00 UTC+0","60244.68596413","18247087159.863710"
"2024-09-18 06:00:00 UTC+0","60254.59595869","18246825556.236324"
"2024-09-18 05:59:00 UTC+0","60267.86768403","18249811648.743300"
"2024-09-18 05:58:00 UTC+0","60265.59510871","18251954623.798298"
"2024-09-18 05:57:00 UTC+0","60262.86513381","18253732553.230114"
"2024-09-18 05:56:00 UTC+0","60261.26851775","18265313979.522465"
"2024-09-18 05:55:00 UTC+0","60250.90132373","18267580672.934895"
"2024-09-18 05:54:00 UTC+0","60262.71491005","18272327383.807076"
"2024-09-18 05:53:00 UTC+0","60251.15692921","18275917030.296898"
"2024-09-18 05:52:00 UTC+0","60243.31253522","18277137505.981650"
"2024-09-18 05:51:00 UTC+0","60240.27136298","18283079046.012466"
"2024-09-18 05:50:00 UTC+0","60232.07982348","18286507073.665420"
"2024-09-18 05:49:00 UTC+0","60244.17869743","18291135282.129070"
"2024-09-18 05:48:00 UTC+0","60245.97362938","18295161282.790524"
"2024-09-18 05:47:00 UTC+0","60253.12201799","18303419227.103905"
"2024-09-18 05:46:00 UTC+0","60247.45939596","18304028249.571480"
"2024-09-18 05:45:00 UTC+0","60284.45659451","18306062059.669193"
"2024-09-18 05:44:00 UTC+0","60300.84128562","18306478309.901600"
"2024-09-18 05:43:00 UTC+0","60316.65091454","18314340301.719320"
"2024-09-18 05:42:00 UTC+0","60321.19683302","18310692294.908080"
"2024-09-18 05:41:00 UTC+0","60355.33066519","18309332366.204900"
"2024-09-18 05:40:00 UTC+0","60340.88238580","18309404413.776627"
"2024-09-18 05:39:00 UTC+0","60331.76168354","18314326514.706245"
"2024-09-18 05:38:00 UTC+0","60335.04816041","18318099391.601555"
"2024-09-18 05:37:00 UTC+0","60358.90248228","18229013604.261646"
"2024-09-18 05:36:00 UTC+0","60380.51194890","18226251706.262130"
"2024-09-18 05:35:00 UTC+0","60371.98321134","18239106205.441060"
"2024-09-18 05:34:00 UTC+0","60360.09864743","18229304916.118877"
"2024-09-18 05:33:00 UTC+0","60367.05390395","18233477237.734768"
"2024-09-18 05:32:00 UTC+0","60368.06936637","18232659146.419487"
"2024-09-18 05:31:00 UTC+0","60379.98609827","18323328183.300790"
"2024-09-18 05:30:00 UTC+0","60378.00701286","18323867131.618572"
"2024-09-18 05:29:00 UTC+0","60375.10130422","18318477580.777122"
"2024-09-18 05:28:00 UTC+0","60370.26285595","18321578296.019608"
"2024-09-18 05:27:00 UTC+0","60344.75195581","18323583737.248035"
"2024-09-18 05:26:00 UTC+0","60354.94278240","18323153707.035973"
"2024-09-18 05:25:00 UTC+0","60363.22158311","18319850357.833134"
"2024-09-18 05:24:00 UTC+0","60361.10960363","18319903136.434940"
"2024-09-18 05:23:00 UTC+0","60347.78885104","18321050231.139650"
"2024-09-18 05:22:00 UTC+0","60350.72026890","18320801053.992867"
"2024-09-18 05:21:00 UTC+0","60353.84443450","18321608553.137460"
"2024-09-18 05:20:00 UTC+0","60350.60494296","18326881034.081852"
"2024-09-18 05:19:00 UTC+0","60351.36833881","18247998870.030067"
"2024-09-18 05:18:00 UTC+0","60378.71593380","18237265569.426450"
"2024-09-18 05:17:00 UTC+0","60379.55085760","18245871927.701153"
"2024-09-18 05:16:00 UTC+0","60384.92067288","17798608752.188957"
"2024-09-18 05:15:00 UTC+0","60399.28670575","18314067821.762344"
"2024-09-18 05:14:00 UTC+0","60383.70974724","18310274252.050396"
"2024-09-18 05:13:00 UTC+0","60374.68434367","18315307053.476685"
"2024-09-18 05:12:00 UTC+0","60361.02837096","18315705958.932102"
"2024-09-18 05:11:00 UTC+0","60378.34572466","18315152397.921417"
"2024-09-18 05:10:00 UTC+0","60353.48792774","18303020275.035233"
"2024-09-18 05:09:00 UTC+0","60386.22008292","18308825496.494210"
"2024-09-18 05:08:00 UTC+0","60390.57029891","18308654172.603470"
"2024-09-18 05:07:00 UTC+0","60420.61317062","18310003313.778260"
"2024-09-18 05:06:00 UTC+0","60424.90100229","18309757965.233463"
"2024-09-18 05:05:00 UTC+0","60431.05858757","18309451125.919720"
"2024-09-18 05:04:00 UTC+0","60438.30165778","18312272034.330788"
"2024-09-18 05:03:00 UTC+0","60438.08327865","18318619625.682644"
"2024-09-18 05:02:00 UTC+0","60446.15255857","18316825363.059820"
"2024-09-18 05:01:00 UTC+0","60467.46897727","18332062729.851162"
"2024-09-18 05:00:00 UTC+0","60451.56529110","18335730722.866350"
"2024-09-18 04:59:00 UTC+0","60448.94122047","18333773236.221977"
"2024-09-18 04:58:00 UTC+0","60467.50539987","18330406968.710087"
"2024-09-18 04:57:00 UTC+0","60466.36745525","18326551998.032787"
"2024-09-18 04:56:00 UTC+0","60454.50331586","18322195189.448093"
"2024-09-18 04:55:00 UTC+0","60438.80578994","18351043354.227295"
"2024-09-18 04:54:00 UTC+0","60423.45286231","18327086589.217130"
"2024-09-18 04:53:00 UTC+0","60429.37191068","18331170156.412693"
"2024-09-18 04:52:00 UTC+0","60445.89356540","18327926643.960590"
"2024-09-18 04:51:00 UTC+0","60459.09752780","18333668026.090343"
"2024-09-18 04:50:00 UTC+0","60459.13167604","18333516319.456203"
"2024-09-18 04:49:00 UTC+0","60495.20307325","18335430649.038350"
"2024-09-18 04:48:00 UTC+0","60509.21014188","18332242996.458546"
"2024-09-18 04:47:00 UTC+0","60512.88633823","18328053297.568540"
"2024-09-18 04:46:00 UTC+0","60497.99961429","18315037850.030090"
"2024-09-18 04:45:00 UTC+0","60485.10494928","18312783176.943535"
"2024-09-18 04:44:00 UTC+0","60494.84763898","18304442703.049644"
"2024-09-18 04:43:00 UTC+0","60490.07928209","18301332914.404760"
"2024-09-18 04:42:00 UTC+0","60504.88204885","18299767106.608020"
"2024-09-18 04:41:00 UTC+0","60503.26919051","18302164855.556118"
"2024-09-18 04:40:00 UTC+0","60493.58138283","18304133815.254850"
"2024-09-18 04:39:00 UTC+0","60500.40330879","18308079895.471992"
"2024-09-18 04:38:00 UTC+0","60511.93986003","18295781059.371292"
"2024-09-18 04:37:00 UTC+0","60531.17975907","18293879897.794117"
"2024-09-18 04:36:00 UTC+0","60508.12901702","18294432705.384663"
"2024-09-18 04:35:00 UTC+0","60511.89242471","18298396153.511883"
"2024-09-18 04:34:00 UTC+0","60522.55955679","18303413774.350872"
"2024-09-18 04:33:00 UTC+0","60547.70699585","18307392787.940334"
"2024-09-18 04:32:00 UTC+0","60563.52855401","18306355998.455338"
"2024-09-18 04:31:00 UTC+0","60590.67719568","18294974350.893673"
"2024-09-18 04:30:00 UTC+0","60587.49111651","18295787937.391335"
"2024-09-18 04:29:00 UTC+0","60590.31892904","18293892355.088600"
"2024-09-18 04:28:00 UTC+0","60594.22197861","18295839198.809525"
"2024-09-18 04:27:00 UTC+0","60587.42474344","18300645954.232903"
"2024-09-18 04:26:00 UTC+0","60594.53451936","18301060974.232594"
"2024-09-18 04:25:00 UTC+0","60604.11855155","18300241719.512160"
"2024-09-18 04:24:00 UTC+0","60607.99204578","18293683136.943500"
"2024-09-18 04:23:00 UTC+0","60607.29743678","18295401668.822403"
"2024-09-18 04:22:00 UTC+0","60586.70017376","18295555322.368140"
"2024-09-18 04:21:00 UTC+0","60594.21395404","18292091009.951893"
"2024-09-18 04:20:00 UTC+0","60596.83703141","18283658026.820976"
"2024-09-18 04:19:00 UTC+0","60583.13039826","18278695863.037180"
"2024-09-18 04:18:00 UTC+0","60553.17320652","18283077748.321796"
"2024-09-18 04:17:00 UTC+0","60539.75414081","17997897640.985570"
"2024-09-18 04:16:00 UTC+0","60531.71746786","17997897640.985570"
"2024-09-18 04:15:00 UTC+0","60557.09313117","18252261488.517910"
"2024-09-18 04:14:00 UTC+0","60528.46824623","18257918164.295994"
"2024-09-18 04:13:00 UTC+0","60535.31873703","18257918164.295994"
"2024-09-18 04:12:00 UTC+0","60533.56682460","18254050266.159775"
"2024-09-18 04:11:00 UTC+0","60525.41958979","18252261488.517910"
"2024-09-18 04:10:00 UTC+0","60512.10427080","18252261488.517910"
"2024-09-18 04:09:00 UTC+0","60509.68230650","18247034381.481945"
"2024-09-18 04:08:00 UTC+0","60519.15899963","18253652473.113003"
"2024-09-18 04:07:00 UTC+0","60502.78714402","18254210582.232300"
"2024-09-18 04:06:00 UTC+0","60507.89308994","18262045330.595673"
"2024-09-18 04:05:00 UTC+0","60536.92888368","18165093793.135075"
"2024-09-18 04:04:00 UTC+0","60567.50866632","18164712702.704826"
"2024-09-18 04:03:00 UTC+0","60552.84723604","18167825834.236008"
"2024-09-18 04:02:00 UTC+0","60551.47199655","18166537020.991173"
"2024-09-18 04:01:00 UTC+0","60560.93996401","18052024006.781544"
"2024-09-18 04:00:00 UTC+0","60558.62510559","18054654259.288162"
"2024-09-18 03:59:00 UTC+0","60563.77884162","18055154251.736378"
"2024-09-18 03:58:00 UTC+0","60573.41553684","18052726853.511795"
"2024-09-18 03:57:00 UTC+0","60572.84451083","18052761153.552647"
"2024-09-18 03:56:00 UTC+0","60575.43747145","18056102763.478703"
"2024-09-18 03:55:00 UTC+0","60579.57452450","18054308696.035213"
"2024-09-18 03:54:00 UTC+0","60596.33364644","18052198213.236860"
"2024-09-18 03:53:00 UTC+0","60591.64333286","18045886127.864720"
"2024-09-18 03:52:00 UTC+0","60596.01239820","18047486019.288223"
"2024-09-18 03:51:00 UTC+0","60596.15469838","18053411112.210790"
"2024-09-18 03:50:00 UTC+0","60604.54477264","18048321816.099102"
"2024-09-18 03:49:00 UTC+0","60634.87646762","18051184232.203716"
"2024-09-18 03:48:00 UTC+0","60615.50971047","18062332983.501812"
"2024-09-18 03:47:00 UTC+0","60634.87785975","18047840187.836613"
"2024-09-18 03:46:00 UTC+0","60689.61644190","18004103997.000030"
"2024-09-18 03:45:00 UTC+0","60642.59813655","17997897640.985570"
"2024-09-18 03:44:00 UTC+0","60634.40491971","17992408560.235570"
"2024-09-18 03:43:00 UTC+0","60623.81160291","17991871572.894230"
"2024-09-18 03:42:00 UTC+0","60614.82898250","17984100544.885610"
"2024-09-18 03:41:00 UTC+0","60613.42849785","17967609093.594666"
"2024-09-18 03:40:00 UTC+0","60596.88753204","17980530014.003105"
"2024-09-18 03:39:00 UTC+0","60576.17463565","17971290197.790245"
"2024-09-18 03:38:00 UTC+0","60591.38052127","17971707972.177770"
"2024-09-18 03:37:00 UTC+0","60595.97918725","17971813200.084892"
"2024-09-18 03:36:00 UTC+0","60583.18391942","17971466587.642616"
"2024-09-18 03:35:00 UTC+0","60585.83913429","17980408081.939940"
"2024-09-18 03:34:00 UTC+0","60585.75446777","17956119671.339207"
"2024-09-18 03:33:00 UTC+0","60587.54931537","17926693943.068188"
"2024-09-18 03:32:00 UTC+0","60521.02482039","17925120093.628918"
"2024-09-18 03:31:00 UTC+0","60537.69516012","17918474470.419518"
"2024-09-18 03:30:00 UTC+0","60529.10538604","17912602349.026930"
"2024-09-18 03:29:00 UTC+0","60527.88581838","17914751588.445600"
"2024-09-18 03:28:00 UTC+0","60512.20796035","17818900336.077060"
"2024-09-18 03:27:00 UTC+0","60512.88635939","17818703548.973083"
"2024-09-18 03:26:00 UTC+0","60493.66221954","17820909705.109386"
"2024-09-18 03:25:00 UTC+0","60497.70365917","17820307071.431507"
"2024-09-18 03:24:00 UTC+0","60507.82275477","17816594094.979908"
"2024-09-18 03:23:00 UTC+0","60501.60705579","17819847981.959072"
"2024-09-18 03:22:00 UTC+0","60481.44616935","17827614903.035484"
"2024-09-18 03:21:00 UTC+0","60488.50649896","17825133371.887460"
"2024-09-18 03:20:00 UTC+0","60520.74754794","17828814668.538647"
"2024-09-18 03:19:00 UTC+0","60527.28793213","17825619046.614334"
"2024-09-18 03:18:00 UTC+0","60537.06548294","17823833084.539673"
"2024-09-18 03:17:00 UTC+0","60531.20655365","17823954291.434425"
"2024-09-18 03:16:00 UTC+0","60524.60530547","17866113131.989338"
"2024-09-18 03:15:00 UTC+0","60527.43042239","17860084234.038110"
"2024-09-18 03:14:00 UTC+0","60486.23004739","17856947782.986740"
"2024-09-18 03:13:00 UTC+0","60470.29801960","17858386184.235150"
