"Date","Price","Volume","Market_cap"
"2024-05-13 00:00:00 UTC+0","0.99984413","1314448986.012301","33099569895.23479000"
"2024-05-12 00:00:00 UTC+0","1.00021377","649032738.400606","33135160352.71792200"
"2024-05-11 00:00:00 UTC+0","1.00093645","882122556.644660","33158697383.59318000"
"2024-05-10 00:00:00 UTC+0","1.00075007","1487502530.606920","33135227926.23180400"
"2024-05-09 00:00:00 UTC+0","1.00015528","1088505857.860735","33101916008.33090200"
"2024-05-08 00:00:00 UTC+0","1.00014798","1010299463.044946","33090812635.81255000"
"2024-05-07 00:00:00 UTC+0","1.00003271","1027060478.119107","33266170130.07250000"
"2024-05-06 00:00:00 UTC+0","1.00001773","1059380640.915027","33241484114.33965000"
"2024-05-05 00:00:00 UTC+0","1.00003587","444574068.387789","33609028808.27566000"
"2024-05-04 00:00:00 UTC+0","1.00016342","668541987.876112","33570817865.61211800"
"2024-05-03 00:00:00 UTC+0","1.00054852","1401762883.712397","33426872710.14450000"
"2024-05-02 00:00:00 UTC+0","0.99993424","1559241345.304428","33161787950.45652800"
"2024-05-01 00:00:00 UTC+0","0.99997365","1423627491.096585","33003267335.86542000"
"2024-04-30 00:00:00 UTC+0","1.00003319","1626834322.088244","33144999538.11136600"
"2024-04-29 00:00:00 UTC+0","0.99990875","1252887680.163168","33322701677.88554000"
"2024-04-28 00:00:00 UTC+0","0.99998000","513814380.440280","33497319723.29611600"
"2024-04-27 00:00:00 UTC+0","1.00014575","657180942.077220","33490848705.70667000"
"2024-04-26 00:00:00 UTC+0","1.00020380","1169656225.089546","33475709614.08031500"
"2024-04-25 00:00:00 UTC+0","1.00015808","1274355883.759488","33358798033.40822600"
"2024-04-24 00:00:00 UTC+0","1.00013066","1550001140.429195","33414356835.99511000"
"2024-04-23 00:00:00 UTC+0","1.00005586","1447202962.409866","33637560920.23373400"
"2024-04-22 00:00:00 UTC+0","0.99997489","1807621161.029052","33791871617.03572500"
"2024-04-21 00:00:00 UTC+0","1.00015520","911052237.049187","33949144186.83225600"
"2024-04-20 00:00:00 UTC+0","1.00043342","1138876074.995948","33969175219.76070800"
"2024-04-19 00:00:00 UTC+0","1.00061123","2249921875.112770","33916673849.87943300"
"2024-04-18 00:00:00 UTC+0","1.00019547","2114156659.979742","33067255607.90356400"
"2024-04-17 00:00:00 UTC+0","1.00052168","1665608176.673804","32616277219.16454700"
"2024-04-16 00:00:00 UTC+0","1.00018891","1566212330.918108","32607731423.44679300"
"2024-04-15 00:00:00 UTC+0","1.00014447","1776626220.968365","32417873160.59932000"
"2024-04-14 00:00:00 UTC+0","1.00046582","1391979462.340365","32274336770.50582000"
"2024-04-13 00:00:00 UTC+0","1.00491566","1478480337.592239","32430424146.62584700"
"2024-04-12 00:00:00 UTC+0","1.00212108","1914742127.332325","32004034874.24475500"
"2024-04-11 00:00:00 UTC+0","1.00006110","1125400001.172502","32210409144.92861000"
"2024-04-10 00:00:00 UTC+0","1.00008008","1114717743.381512","32187913184.96658000"
"2024-04-09 00:00:00 UTC+0","1.00031496","1594434702.383262","32277578433.98181000"
